County,State,mean_life_expectancy,State_FIPS,County_FIPS,median_home_value
Boyle County,Kentucky,76.6594388289504,21,021,142100.0
Bracken County,Kentucky,73.9551791632204,21,023,102000.0
Breathitt County,Kentucky,69.6923652540017,21,025,50800.0
Breckinridge County,Kentucky,75.5039007595766,21,027,99600.0
Bullitt County,Kentucky,77.9749030454976,21,029,157900.0
Butler County,Kentucky,74.7488522772366,21,031,90100.0
Caldwell County,Kentucky,74.9457214529365,21,033,89100.0
Calloway County,Kentucky,76.8995907993517,21,035,137200.0
Campbell County,Kentucky,77.2560427418117,21,037,168300.0
Carlisle County,Kentucky,74.9235712650983,21,039,93500.0
Carroll County,Kentucky,72.0946640299241,21,041,111200.0
Carter County,Kentucky,73.5163575301331,21,043,88400.0
Casey County,Kentucky,74.7686633409923,21,045,80700.0
Christian County,Kentucky,75.0171460435278,21,047,113900.0
Clark County,Kentucky,74.4777614642088,21,049,141600.0
Clay County,Kentucky,70.7321889850072,21,051,58300.0
Clinton County,Kentucky,73.6875606395771,21,053,65400.0
Crittenden County,Kentucky,74.3923488897413,21,055,89800.0
Cumberland County,Kentucky,73.5245097913365,21,057,91400.0
Daviess County,Kentucky,76.8030154557796,21,059,130800.0
Edmonson County,Kentucky,76.2546970777081,21,061,90800.0
Elliott County,Kentucky,75.5252458821291,21,063,75400.0
Estill County,Kentucky,71.8915152316797,21,065,75300.0
Fayette County,Kentucky,78.3056607963452,21,067,180700.0
Fleming County,Kentucky,73.3968448597917,21,069,92300.0
Floyd County,Kentucky,70.5067377854777,21,071,72700.0
Franklin County,Kentucky,75.9784683998491,21,073,142100.0
Fulton County,Kentucky,72.1290632303236,21,075,63100.0
Gallatin County,Kentucky,72.3627867989318,21,077,111900.0
Garrard County,Kentucky,77.0268146496076,21,079,139100.0
Grant County,Kentucky,74.0784486089673,21,081,129000.0
Graves County,Kentucky,75.2212962872985,21,083,98800.0
Grayson County,Kentucky,73.5838497682571,21,085,107000.0
Green County,Kentucky,75.4570922012452,21,087,77500.0
Greenup County,Kentucky,74.4681629540952,21,089,109100.0
Hancock County,Kentucky,76.1177280025307,21,091,110300.0
Hardin County,Kentucky,76.8806055253,21,093,153900.0
Harlan County,Kentucky,70.1829620056241,21,095,58500.0
Harrison County,Kentucky,74.1150399694842,21,097,137200.0
Hart County,Kentucky,74.5791272143676,21,099,92500.0
Henderson County,Kentucky,75.7616232983059,21,101,127200.0
Henry County,Kentucky,74.5853555446395,21,103,129000.0
Hickman County,Kentucky,76.5400995829902,21,105,79100.0
Hopkins County,Kentucky,74.1493582318301,21,107,105900.0
Jackson County,Kentucky,72.6883737134089,21,109,78200.0
Jefferson County,Kentucky,75.9273173117018,21,111,164400.0
Jessamine County,Kentucky,77.1563208663896,21,113,168100.0
Johnson County,Kentucky,72.3365503931861,21,115,96300.0
Kenton County,Kentucky,76.027457636249,21,117,155200.0
Knott County,Kentucky,71.8883326368934,21,119,51200.0
Knox County,Kentucky,72.2549273620378,21,121,82400.0
Larue County,Kentucky,75.1954631164458,21,123,107500.0
Laurel County,Kentucky,74.5400362283307,21,125,107500.0
Lawrence County,Kentucky,71.9197908196094,21,127,82300.0
Lee County,Kentucky,70.8010155115667,21,129,65000.0
Leslie County,Kentucky,70.097046370718,21,131,62000.0
Letcher County,Kentucky,71.0668650787479,21,133,58500.0
Lewis County,Kentucky,72.7980910954592,21,135,67400.0
Lincoln County,Kentucky,74.3457437861024,21,137,100500.0
Livingston County,Kentucky,74.7966975032034,21,139,104900.0
Logan County,Kentucky,75.2742142663682,21,141,108900.0
Lyon County,Kentucky,76.2882315873942,21,143,134100.0
McCracken County,Kentucky,76.1029074008525,21,145,138900.0
McCreary County,Kentucky,71.6521491407747,21,147,64400.0
McLean County,Kentucky,74.7879177357449,21,149,98500.0
Madison County,Kentucky,76.4862686844754,21,151,155000.0
Magoffin County,Kentucky,71.8016031585428,21,153,72300.0
Marion County,Kentucky,75.4190476941102,21,155,103100.0
Marshall County,Kentucky,75.5619423111985,21,157,123000.0
Martin County,Kentucky,71.9150578586274,21,159,67500.0
Mason County,Kentucky,73.6452673834079,21,161,119500.0
Meade County,Kentucky,76.3949805276996,21,163,150700.0
Menifee County,Kentucky,73.4932060981181,21,165,78600.0
Mercer County,Kentucky,74.7522019786251,21,167,144200.0
Metcalfe County,Kentucky,74.0279855691165,21,169,78300.0
Monroe County,Kentucky,73.0437160061953,21,171,74600.0
Montgomery County,Kentucky,74.4194632855728,21,173,117200.0
Morgan County,Kentucky,75.0902484538029,21,175,75000.0
Muhlenberg County,Kentucky,74.5297861807797,21,177,85700.0
Nelson County,Kentucky,76.1955704737683,21,179,149500.0
Nicholas County,Kentucky,72.0776626870447,21,181,84600.0
Ohio County,Kentucky,75.2091186525169,21,183,91300.0
Oldham County,Kentucky,79.4442977996756,21,185,271900.0
Owen County,Kentucky,75.030139647165,21,187,99400.0
Owsley County,Kentucky,69.5005658766067,21,189,71900.0
Pendleton County,Kentucky,73.9271950191437,21,191,104900.0
Perry County,Kentucky,68.5950589524101,21,193,73800.0
Pike County,Kentucky,72.2221028103304,21,195,78400.0
Powell County,Kentucky,70.264774826219,21,197,79600.0
Pulaski County,Kentucky,74.0869018121799,21,199,110500.0
Robertson County,Kentucky,73.905956380369,21,201,100100.0
Rockcastle County,Kentucky,73.6895742319247,21,203,80800.0
Rowan County,Kentucky,75.0621615841078,21,205,125800.0
Russell County,Kentucky,74.0583991272102,21,207,85700.0
Scott County,Kentucky,77.0578608341765,21,209,178400.0
Shelby County,Kentucky,78.1275978321145,21,211,187200.0
Simpson County,Kentucky,74.7549531135287,21,213,131600.0
Spencer County,Kentucky,77.5179289997228,21,215,201300.0
Taylor County,Kentucky,75.3601859439393,21,217,117200.0
Todd County,Kentucky,75.1614355160186,21,219,102900.0
Trigg County,Kentucky,76.1255211762227,21,221,124400.0
Trimble County,Kentucky,74.3218160641708,21,223,118100.0
Union County,Kentucky,74.1560749971594,21,225,86500.0
Warren County,Kentucky,77.0822746174413,21,227,160600.0
Washington County,Kentucky,76.3213046835706,21,229,113700.0
Wayne County,Kentucky,75.6760604360652,21,231,81200.0
Webster County,Kentucky,74.1814020209668,21,233,81300.0
Whitley County,Kentucky,71.2698456378294,21,235,87700.0
Wolfe County,Kentucky,69.9579616611335,21,237,63600.0
Woodford County,Kentucky,77.5663983847821,21,239,196700.0
Acadia Parish,Louisiana,74.2374690765668,22,001,107700.0
Allen Parish,Louisiana,75.3576300902955,22,003,93000.0
Ascension Parish,Louisiana,78.5430133986351,22,005,191300.0
Assumption Parish,Louisiana,76.4584262664778,22,007,113100.0
Avoyelles Parish,Louisiana,73.5929946350685,22,009,97400.0
Beauregard Parish,Louisiana,75.0118473629709,22,011,116600.0
Bienville Parish,Louisiana,73.4658442982242,22,013,72300.0
Bossier Parish,Louisiana,77.1737804421912,22,015,168300.0
Caddo Parish,Louisiana,74.4343873610733,22,017,144400.0
Calcasieu Parish,Louisiana,74.8138514704719,22,019,149400.0
Caldwell Parish,Louisiana,73.5634620664361,22,021,74100.0
Cameron Parish,Louisiana,78.7204496618899,22,023,113900.0
Catahoula Parish,Louisiana,72.6069954756073,22,025,82100.0
Claiborne Parish,Louisiana,75.2852998498214,22,027,76800.0
Concordia Parish,Louisiana,73.084841039164,22,029,84000.0
De Soto Parish,Louisiana,74.9813528797674,22,031,110900.0
East Baton Rouge Parish,Louisiana,75.7265769602492,22,033,186100.0
East Carroll Parish,Louisiana,71.4224446112501,22,035,75600.0
East Feliciana Parish,Louisiana,72.7988506306731,22,037,120200.0
Evangeline Parish,Louisiana,72.9739119809416,22,039,92200.0
Franklin Parish,Louisiana,73.3810317158684,22,041,86000.0
Grant Parish,Louisiana,74.5758455425704,22,043,105700.0
Iberia Parish,Louisiana,74.4875079970132,22,045,112000.0
Iberville Parish,Louisiana,75.0237865077097,22,047,143800.0
Jackson Parish,Louisiana,75.2204600711673,22,049,87200.0
Jefferson Parish,Louisiana,76.9306276729966,22,051,180500.0
Jefferson Davis Parish,Louisiana,73.8250226169025,22,053,111600.0
Lafayette Parish,Louisiana,78.1877088949019,22,055,177500.0
Lafourche Parish,Louisiana,76.7169946489899,22,057,151600.0
LaSalle Parish,Louisiana,74.4875865077699,22,059,80000.0
Lincoln Parish,Louisiana,77.0013142033537,22,061,150600.0
Livingston Parish,Louisiana,76.1361283280716,22,063,159900.0
Madison Parish,Louisiana,71.8103239938965,22,065,65500.0
Morehouse Parish,Louisiana,71.9408330936324,22,067,90900.0
Natchitoches Parish,Louisiana,74.4221326167171,22,069,122600.0
Orleans Parish,Louisiana,76.4125852798195,22,071,219600.0
Ouachita Parish,Louisiana,74.7482899458105,22,073,140900.0
Plaquemines Parish,Louisiana,77.3364475870756,22,075,173200.0
Pointe Coupee Parish,Louisiana,75.3866478868885,22,077,131700.0
Rapides Parish,Louisiana,74.0742227113822,22,079,138600.0
Red River Parish,Louisiana,73.8080158274226,22,081,80800.0
Richland Parish,Louisiana,73.7983852113173,22,083,87200.0
Sabine Parish,Louisiana,75.0872074078413,22,085,92300.0
Saint Bernard Parish,Louisiana,74.7634607561546,22,087,142400.0
Saint Charles Parish,Louisiana,77.149914262291,22,089,189300.0
Saint Helena Parish,Louisiana,74.4058903874749,22,091,86900.0
Saint James Parish,Louisiana,76.6292949152734,22,093,152500.0
Saint John the Baptist Parish,Louisiana,74.7420067398421,22,095,152600.0
Saint Landry Parish,Louisiana,72.5582445918083,22,097,104200.0
Saint Martin Parish,Louisiana,75.6582768988834,22,099,121500.0
Saint Mary Parish,Louisiana,74.6979387069236,22,101,106200.0
Saint Tammany Parish,Louisiana,77.9891917561906,22,103,212700.0
Tangipahoa Parish,Louisiana,74.4883905166465,22,105,154000.0
Tensas Parish,Louisiana,74.1408449806299,22,107,68600.0
Terrebonne Parish,Louisiana,75.3890657009195,22,109,148800.0
Union Parish,Louisiana,75.0191779391603,22,111,99000.0
Vermilion Parish,Louisiana,76.4859398348319,22,113,114300.0
Vernon Parish,Louisiana,74.7631474932933,22,115,118900.0
Washington Parish,Louisiana,72.1892319345592,22,117,88500.0
Webster Parish,Louisiana,73.7800215682793,22,119,83300.0
West Baton Rouge Parish,Louisiana,76.6957666107993,22,121,191400.0
West Carroll Parish,Louisiana,74.4128112692759,22,123,87100.0
West Feliciana Parish,Louisiana,77.1267269093979,22,125,204500.0
Winn Parish,Louisiana,74.6263324594822,22,127,78300.0
Androscoggin County,Maine,77.227413111427,23,001,153500.0
Aroostook County,Maine,78.1097563691301,23,003,98000.0
Cumberland County,Maine,80.1269192895858,23,005,269200.0
Franklin County,Maine,78.1992406369323,23,007,138800.0
Hancock County,Maine,79.2214452180516,23,009,211700.0
Kennebec County,Maine,78.118426949513,23,011,155000.0
Knox County,Maine,78.9067530119704,23,013,206800.0
Lincoln County,Maine,79.6327859115047,23,015,213300.0
Oxford County,Maine,77.687485818222,23,017,142200.0
Penobscot County,Maine,77.6836135152514,23,019,140800.0
Piscataquis County,Maine,76.7401908226944,23,021,113800.0
Sagadahoc County,Maine,79.9634726523186,23,023,200500.0
Somerset County,Maine,76.7150131594163,23,025,112400.0
Waldo County,Maine,78.6679062892601,23,027,160900.0
Washington County,Maine,76.2553626192194,23,029,110500.0
York County,Maine,79.249393425846,23,031,241200.0
Allegany County,Maryland,76.5733661716232,24,001,119200.0
Anne Arundel County,Maryland,79.285879052322,24,003,355200.0
Baltimore County,Maryland,78.1976372950174,24,005,255400.0
Calvert County,Maryland,79.4406240599686,24,009,349200.0
Caroline County,Maryland,76.2510708306,24,011,199600.0
Carroll County,Maryland,78.7894074095404,24,013,333500.0
Cecil County,Maryland,76.1014669674896,24,015,237300.0
Charles County,Maryland,78.7360523938115,24,017,302800.0
Dorchester County,Maryland,76.6446117697355,24,019,179300.0
Frederick County,Maryland,80.3050710677469,24,021,323600.0
Garrett County,Maryland,78.1458922842715,24,023,169700.0
Harford County,Maryland,78.9733536224377,24,025,286700.0
Howard County,Maryland,82.8881415166647,24,027,448000.0
Kent County,Maryland,78.6585393937502,24,029,244200.0
Queen Anne's County,Maryland,79.6333018735887,24,035,348000.0
Saint Mary's County,Maryland,78.7722485044626,24,037,295000.0
Somerset County,Maryland,76.4275810931578,24,039,140300.0
Talbot County,Maryland,80.7854328358166,24,041,331500.0
Washington County,Maryland,77.2200820578121,24,043,208200.0
Wicomico County,Maryland,76.6534156211281,24,045,171700.0
Worcester County,Maryland,79.1655050208269,24,047,255400.0
Baltimore City,Maryland,72.8687197114292,24,510,156400.0
Montgomery County,Maryland,82.0147655356268,24,031,476500.0
Prince George's County,Maryland,82.0147655356268,24,033,287800.0
Barnstable County,Massachusetts,79.5486728985916,25,001,384100.0
Berkshire County,Massachusetts,79.1041860504237,25,003,208500.0
Bristol County,Massachusetts,78.7193899375905,25,005,290100.0
Dukes County,Massachusetts,81.643896736778,25,007,667400.0
Essex County,Massachusetts,80.1300489010008,25,009,389900.0
Franklin County,Massachusetts,79.9226364698462,25,011,229300.0
Hampden County,Massachusetts,78.2325719750552,25,013,203100.0
Hampshire County,Massachusetts,81.0089269155899,25,015,277200.0
Middlesex County,Massachusetts,82.0668290655506,25,017,476500.0
Nantucket County,Massachusetts,82.3003221048563,25,019,1056500.0
Norfolk County,Massachusetts,81.5339176413057,25,021,452500.0
Plymouth County,Massachusetts,79.6071071992218,25,023,356700.0
Suffolk County,Massachusetts,81.2416550572911,25,025,463200.0
Worcester County,Massachusetts,79.2814452151284,25,027,269900.0
Alcona County,Michigan,77.0691991239645,26,001,99800.0
Alger County,Michigan,78.7603619478094,26,003,123500.0
Allegan County,Michigan,78.894665702009,26,005,157400.0
Alpena County,Michigan,77.6187307361867,26,007,95600.0
Antrim County,Michigan,79.9994351847678,26,009,157600.0
Arenac County,Michigan,76.3175540289312,26,011,90000.0
Baraga County,Michigan,77.0117475627134,26,013,102700.0
Barry County,Michigan,79.3436878908859,26,015,154100.0
Bay County,Michigan,77.1714701597205,26,017,100500.0
Benzie County,Michigan,79.5992770915506,26,019,172000.0
Berrien County,Michigan,77.7339539307769,26,021,146300.0
Branch County,Michigan,77.0664552805353,26,023,104100.0
Calhoun County,Michigan,76.056633033506,26,025,105300.0
Cass County,Michigan,78.2963001777212,26,027,134700.0
Charlevoix County,Michigan,79.8186811304017,26,029,162900.0
Cheboygan County,Michigan,78.7858021538692,26,031,125100.0
Chippewa County,Michigan,78.694562787545,26,033,112300.0
Clare County,Michigan,75.4157973607698,26,035,88400.0
Clinton County,Michigan,80.9216592959128,26,037,167900.0
Crawford County,Michigan,77.2695653620009,26,039,101400.0
Delta County,Michigan,79.0072265381637,26,041,110500.0
Dickinson County,Michigan,79.3473706466935,26,043,99600.0
Eaton County,Michigan,79.2837461094022,26,045,147300.0
Emmet County,Michigan,79.6421709492206,26,047,178300.0
Genesee County,Michigan,75.626078257634,26,049,104800.0
Gladwin County,Michigan,76.9433168407872,26,051,104700.0
Gogebic County,Michigan,78.6121848476206,26,053,69900.0
Grand Traverse County,Michigan,80.3434411314672,26,055,194200.0
Gratiot County,Michigan,77.6426277600528,26,057,94300.0
Hillsdale County,Michigan,77.6821400058596,26,059,112000.0
Houghton County,Michigan,78.604903121109,26,061,106900.0
Huron County,Michigan,77.4515430906488,26,063,97300.0
Ingham County,Michigan,78.636528956864,26,065,129000.0
Ionia County,Michigan,78.5023786321523,26,067,122600.0
Iosco County,Michigan,76.1177608769928,26,069,91100.0
Iron County,Michigan,77.9476301017222,26,071,77800.0
Isabella County,Michigan,79.0462920518984,26,073,131500.0
Jackson County,Michigan,77.0967569063161,26,075,124100.0
Kalamazoo County,Michigan,79.1600576383418,26,077,153800.0
Kalkaska County,Michigan,76.342931424073,26,079,108200.0
Kent County,Michigan,79.9446255509638,26,081,163500.0
Keweenaw County,Michigan,80.8377451599661,26,083,113500.0
Lake County,Michigan,77.0541048596169,26,085,84400.0
Lapeer County,Michigan,77.8583352911001,26,087,159000.0
Leelanau County,Michigan,82.7034325971356,26,089,256300.0
Lenawee County,Michigan,77.9168633781759,26,091,133300.0
Livingston County,Michigan,80.6165994367722,26,093,233400.0
Luce County,Michigan,78.326860911928,26,095,83800.0
Mackinac County,Michigan,78.360192923389,26,097,135000.0
Macomb County,Michigan,78.0593814957107,26,099,157700.0
Manistee County,Michigan,78.1900177845994,26,101,120900.0
Marquette County,Michigan,78.8421280009727,26,103,149900.0
Mason County,Michigan,78.6304480545121,26,105,137700.0
Mecosta County,Michigan,78.6813392937907,26,107,117700.0
Menominee County,Michigan,78.9645942151638,26,109,95800.0
Midland County,Michigan,80.4348250351918,26,111,137600.0
Missaukee County,Michigan,77.8509403301605,26,113,111400.0
Monroe County,Michigan,77.8634366774627,26,115,155700.0
Montcalm County,Michigan,77.7294728848199,26,117,107400.0
Montmorency County,Michigan,76.4919101690427,26,119,100000.0
Muskegon County,Michigan,77.3048950618502,26,121,111000.0
Newaygo County,Michigan,77.905681702111,26,123,111200.0
Oakland County,Michigan,80.3798217581484,26,125,228800.0
Oceana County,Michigan,78.7667167960829,26,127,112200.0
Ogemaw County,Michigan,75.6007539782959,26,129,93400.0
Ontonagon County,Michigan,77.6831272375274,26,131,68300.0
Osceola County,Michigan,78.1020584445681,26,133,93500.0
Oscoda County,Michigan,75.8666627474416,26,135,86800.0
Otsego County,Michigan,78.2468411985439,26,137,135500.0
Ottawa County,Michigan,81.7148713062141,26,139,179300.0
Presque Isle County,Michigan,78.5195570450235,26,141,102300.0
Roscommon County,Michigan,76.1226933474852,26,143,102700.0
Saginaw County,Michigan,77.2851802894665,26,145,97700.0
Saint Clair County,Michigan,76.9828914105264,26,147,146500.0
Saint Joseph County,Michigan,76.813028927478,26,149,115100.0
Sanilac County,Michigan,77.3812717171641,26,151,106400.0
Schoolcraft County,Michigan,78.2651941315955,26,153,109300.0
Shiawassee County,Michigan,77.4614164622758,26,155,115300.0
Tuscola County,Michigan,77.3147356172333,26,157,101300.0
Van Buren County,Michigan,77.6534597937289,26,159,131400.0
Washtenaw County,Michigan,81.3998711630113,26,161,246000.0
Wayne County,Michigan,75.5000925695811,26,163,102700.0
Wexford County,Michigan,77.4788120573319,26,165,100200.0
Aitkin County,Minnesota,79.3819179644346,27,001,174400.0
Anoka County,Minnesota,81.313111085142,27,003,218800.0
Becker County,Minnesota,78.3246966140611,27,005,187600.0
Beltrami County,Minnesota,77.9032358456491,27,007,157000.0
Benton County,Minnesota,78.8619981562179,27,009,166700.0
Big Stone County,Minnesota,78.8069360955783,27,011,97900.0
Blue Earth County,Minnesota,80.6519352811996,27,013,177800.0
Brown County,Minnesota,80.4619727460311,27,015,135800.0
Carlton County,Minnesota,77.9957042956978,27,017,166200.0
Carver County,Minnesota,82.9977085207469,27,019,301900.0
Cass County,Minnesota,78.1900827062469,27,021,182700.0
Chippewa County,Minnesota,79.4200808710373,27,023,114600.0
Chisago County,Minnesota,79.8506298983601,27,025,219400.0
Clay County,Minnesota,79.8149193595331,27,027,183300.0
Clearwater County,Minnesota,77.6833527993794,27,029,123800.0
Cook County,Minnesota,82.2622552509565,27,031,252900.0
Cottonwood County,Minnesota,80.4691634879952,27,033,90800.0
Crow Wing County,Minnesota,79.5739418269045,27,035,194400.0
Dakota County,Minnesota,82.0202734612844,27,037,252000.0
Dodge County,Minnesota,80.7248748822447,27,039,174400.0
Douglas County,Minnesota,80.2750501094144,27,041,209800.0
Faribault County,Minnesota,79.3235724110447,27,043,88500.0
Fillmore County,Minnesota,80.6622253755882,27,045,152900.0
Freeborn County,Minnesota,79.9116289501036,27,047,111400.0
Goodhue County,Minnesota,79.9814700281075,27,049,196100.0
Grant County,Minnesota,79.7064041473706,27,051,105700.0
Hennepin County,Minnesota,81.0170979948535,27,053,260300.0
Houston County,Minnesota,81.3893862379693,27,055,167600.0
Hubbard County,Minnesota,80.3438279859062,27,057,189500.0
Isanti County,Minnesota,79.8036583105671,27,059,186000.0
Itasca County,Minnesota,78.7594873838595,27,061,159000.0
Jackson County,Minnesota,81.4774994465767,27,063,120000.0
Kanabec County,Minnesota,79.6252202919309,27,065,152600.0
Kandiyohi County,Minnesota,81.0073693934424,27,067,168400.0
Kittson County,Minnesota,78.7817874518373,27,069,74100.0
Koochiching County,Minnesota,78.7246173495266,27,071,106300.0
Lac qui Parle County,Minnesota,81.1794367994487,27,073,85600.0
Lake County,Minnesota,79.9002038858574,27,075,170400.0
Lake of the Woods County,Minnesota,79.2614951768869,27,077,152400.0
Le Sueur County,Minnesota,80.7820846426342,27,079,197600.0
Lincoln County,Minnesota,79.9180883839327,27,081,94300.0
Lyon County,Minnesota,80.3156162357185,27,083,141100.0
McLeod County,Minnesota,80.6660720281777,27,085,157900.0
Mahnomen County,Minnesota,74.7913752484458,27,087,94900.0
Marshall County,Minnesota,82.0219182070012,27,089,111500.0
Martin County,Minnesota,79.987306468813,27,091,114900.0
Meeker County,Minnesota,80.3525136575782,27,093,165500.0
Mille Lacs County,Minnesota,77.1998662896121,27,095,157200.0
Morrison County,Minnesota,79.7817225781162,27,097,165200.0
Mower County,Minnesota,80.6379844831105,27,099,120500.0
Murray County,Minnesota,81.1737515272519,27,101,113300.0
Nicollet County,Minnesota,81.6619543934781,27,103,182100.0
Nobles County,Minnesota,81.2719944871068,27,105,120900.0
Norman County,Minnesota,77.288731287978,27,107,93400.0
Olmsted County,Minnesota,82.2465359582144,27,109,199500.0
Otter Tail County,Minnesota,80.1269578485788,27,111,179500.0
Pennington County,Minnesota,79.7535208000427,27,113,142100.0
Pine County,Minnesota,79.0016613989854,27,115,157400.0
Pipestone County,Minnesota,80.0193086044139,27,117,97700.0
Polk County,Minnesota,78.3194715986002,27,119,158200.0
Pope County,Minnesota,80.3827486024967,27,121,165000.0
Ramsey County,Minnesota,79.7405478878912,27,123,219400.0
Red Lake County,Minnesota,80.2298552216301,27,125,113600.0
Redwood County,Minnesota,79.5061579029792,27,127,100800.0
Renville County,Minnesota,78.8669987649515,27,129,102700.0
Rice County,Minnesota,80.7271453612786,27,131,196500.0
Rock County,Minnesota,79.3657396643018,27,133,137100.0
Roseau County,Minnesota,79.7735188178275,27,135,125700.0
Saint Louis County,Minnesota,78.9419745444364,27,137,152000.0
Scott County,Minnesota,82.1138518596865,27,139,285200.0
Sherburne County,Minnesota,80.383357109802,27,141,217200.0
Sibley County,Minnesota,80.811647795401,27,143,151000.0
Stearns County,Minnesota,82.0378353425759,27,145,176000.0
Steele County,Minnesota,81.2648824524746,27,147,158500.0
Stevens County,Minnesota,81.8955563723248,27,149,154100.0
Swift County,Minnesota,80.0810067562889,27,151,103100.0
Todd County,Minnesota,81.2856461700635,27,153,149300.0
Traverse County,Minnesota,79.0114302419786,27,155,82000.0
Wabasha County,Minnesota,81.9371847107821,27,157,173100.0
Wadena County,Minnesota,76.678064778703,27,159,123700.0
Waseca County,Minnesota,80.6621443693572,27,161,150700.0
Washington County,Minnesota,81.9860917323612,27,163,277400.0
Watonwan County,Minnesota,80.0533143536912,27,165,94300.0
Wilkin County,Minnesota,78.7357422586337,27,167,125600.0
Winona County,Minnesota,80.621359566591,27,169,161100.0
Wright County,Minnesota,80.9521738087073,27,171,225600.0
Yellow Medicine County,Minnesota,80.0686995853892,27,173,101800.0
Adams County,Mississippi,73.3521855674145,28,001,92800.0
Alcorn County,Mississippi,73.4465808381494,28,003,92400.0
Amite County,Mississippi,75.677615229504,28,005,75500.0
Attala County,Mississippi,72.8976995776746,28,007,76000.0
Benton County,Mississippi,73.5061717492102,28,009,68800.0
Bolivar County,Mississippi,71.2291505689041,28,011,94700.0
Calhoun County,Mississippi,74.2502106503749,28,013,67700.0
Carroll County,Mississippi,76.2378612146671,28,015,89300.0
Chickasaw County,Mississippi,74.6820919742072,28,017,66000.0
Choctaw County,Mississippi,75.5357947601327,28,019,81600.0
Claiborne County,Mississippi,72.502953698135,28,021,63000.0
Clarke County,Mississippi,73.507716745289,28,023,79700.0
Clay County,Mississippi,74.9542167222987,28,025,87400.0
Coahoma County,Mississippi,70.2929874356822,28,027,67200.0
Copiah County,Mississippi,74.0881933320771,28,029,97900.0
Covington County,Mississippi,72.5691130907379,28,031,78600.0
DeSoto County,Mississippi,76.8315711788465,28,033,162000.0
Forrest County,Mississippi,73.779146940636,28,035,120700.0
Franklin County,Mississippi,74.3576038085538,28,037,76500.0
George County,Mississippi,72.4213936806822,28,039,109800.0
Greene County,Mississippi,74.6061714582396,28,041,80900.0
Grenada County,Mississippi,71.5093752343559,28,043,99700.0
Hancock County,Mississippi,76.4972943927165,28,045,144400.0
Harrison County,Mississippi,74.6454415455631,28,047,144500.0
Hinds County,Mississippi,74.9893911701427,28,049,115200.0
Holmes County,Mississippi,71.1283306190524,28,051,56100.0
Humphreys County,Mississippi,71.9890871858874,28,053,68900.0
Issaquena County,Mississippi,73.6658212759949,28,055,57500.0
Itawamba County,Mississippi,73.8065413968054,28,057,89500.0
Jackson County,Mississippi,75.4706646344949,28,059,129400.0
Jasper County,Mississippi,74.5699718175102,28,061,73400.0
Jefferson County,Mississippi,72.7275799981937,28,063,62300.0
Jefferson Davis County,Mississippi,72.8732348178508,28,065,84200.0
Jones County,Mississippi,74.6084227676166,28,067,92100.0
Kemper County,Mississippi,76.1637086437793,28,069,71200.0
Lafayette County,Mississippi,77.6720011589246,28,071,188600.0
Lamar County,Mississippi,78.5912219001376,28,073,170400.0
Lauderdale County,Mississippi,74.3193500164016,28,075,93100.0
Lawrence County,Mississippi,73.2815006125277,28,077,93200.0
Leake County,Mississippi,74.0608986827989,28,079,78500.0
Lee County,Mississippi,74.4938147794221,28,081,131300.0
Leflore County,Mississippi,71.1834809846635,28,083,79700.0
Lincoln County,Mississippi,73.5991198599848,28,085,99600.0
Lowndes County,Mississippi,74.9891942982254,28,087,131800.0
Madison County,Mississippi,75.7135149129389,28,089,215100.0
Marion County,Mississippi,72.1925228361844,28,091,85100.0
Marshall County,Mississippi,73.5668138245491,28,093,108000.0
Monroe County,Mississippi,75.1250132253396,28,095,88200.0
Montgomery County,Mississippi,73.2545460337497,28,097,80000.0
Neshoba County,Mississippi,70.9493261832816,28,099,81400.0
Newton County,Mississippi,73.5445042556815,28,101,83000.0
Noxubee County,Mississippi,74.4811921596975,28,103,60800.0
Oktibbeha County,Mississippi,77.6858249286776,28,105,161100.0
Panola County,Mississippi,72.6940608295925,28,107,77400.0
Pearl River County,Mississippi,74.1107457917608,28,109,128600.0
Perry County,Mississippi,73.9896090963586,28,111,83700.0
Pike County,Mississippi,72.0041953877977,28,113,91400.0
Pontotoc County,Mississippi,76.2528640447928,28,115,102700.0
Prentiss County,Mississippi,74.1872303810698,28,117,91800.0
Quitman County,Mississippi,70.3893361300963,28,119,52300.0
Rankin County,Mississippi,78.5855701663119,28,121,160000.0
Scott County,Mississippi,73.9607933287277,28,123,68700.0
Sharkey County,Mississippi,72.0266428382192,28,125,61800.0
Simpson County,Mississippi,73.6884246534355,28,127,84200.0
Smith County,Mississippi,75.1538555839073,28,129,95400.0
Stone County,Mississippi,73.8969525249043,28,131,117800.0
Sunflower County,Mississippi,70.8718876871986,28,133,73900.0
Tallahatchie County,Mississippi,73.1858797676349,28,135,63500.0
Tate County,Mississippi,74.7031254584882,28,137,117800.0
Tippah County,Mississippi,73.4033231284254,28,139,83100.0
Tishomingo County,Mississippi,72.6176646819544,28,141,85300.0
Tunica County,Mississippi,70.7933367715836,28,143,101600.0
Union County,Mississippi,75.3567663148144,28,145,95000.0
Walthall County,Mississippi,73.7932254076213,28,147,90400.0
Warren County,Mississippi,73.9071609124928,28,149,118600.0
Washington County,Mississippi,71.0140893977,28,151,74700.0
Wayne County,Mississippi,75.0178284245057,28,153,84000.0
Webster County,Mississippi,72.5603139772298,28,155,83100.0
Wilkinson County,Mississippi,71.7965023887393,28,157,70000.0
